"1","142","2","2","1","60","Transporti I nxenseve dhe arsimtareve ne shkollat e viseve rurale LLOT I","07.11.16","100000","11880","","Afrim Beka","","1","1","1"
"1","142","2","2","1","60","Transporti I nxenseve dhe arsimtareve ne shkollat e viseve rurale LLOT II","07.11.16","100000","12420","","Simolli Tours","","1","1","1"
"1","142","2","2","1","60","Transporti I nxenseve dhe arsimtareve ne shkollat e viseve rurale LLOT III","07.11.16","100000","14040","","Simolli Tours","","1","1","1"
"1","142","2","2","1","60","Transporti I nxenseve dhe arsimtareve ne shkollat e viseve rurale LLOT IV","07.11.16","100000","13860","","Simolli Tours","","1","1","1"
"1","142","2","2","1","60","Transporti I nxenseve dhe arsimtareve ne shkollat e viseve rurale LLOT V","07.11.16","100000","6480","","Ismet Krasniqi","","1","1","1"
"1","142","2","2","1","60","Transporti I nxenseve dhe arsimtareve ne shkollat e viseve rurale LLOT VI","07.11.16","100000","6300","","Naim Gashi","","1","1","1"
"1","142","2","2","1","60","Transporti I nxenseve dhe arsimtareve ne shkollat e viseve rurale LLOT VII","08.11.16","100000","12420","","Ramadan Kllokoqi","","1","1","1"
"1","142","2","2","1","60","Transporti I nxenseve dhe arsimtareve ne shkollat e viseve rurale LLOT VIII","07.11.16","100000","12510","","Drini&Besart Comerce","","1","1","1"
"1","142","2","2","1","60","Transporti I nxenseve dhe arsimtareve ne shkollat e viseve rurale LLOT IX","16.11.16","100000","8460","","Hani Trans ","","1","1","1"
"1","142","2","2","1","60","Transporti I nxenseve dhe arsimtareve ne shkollat e viseve rurale LLOT X","07.11.16","100000","8100","","Sherif Vitija","","1","1","1"
"1","143","1","2","1","36","Furn. me material shpenzues per zyre dhe material per shtypje LLOT I","19.11.16","40000","30780","","GRAFOLONI","","1","1","1"
"1","146","1","1","1","15","Furnizimi me qumësht për nxënësit e shkollave – niveli i ulët prej klasës se I–V ","07.11.16","200000","61141.5","","Devolli company","","1","2","1"
"1","143","1","2","1","36","Furn. me material shpenzues per zyre dhe material per shtypje LLOT II","19.11.16","41000","22032.05","","PRINTING PRES","","1","1","1"
"1","143","1","2","1","36","Furn. me material shpenzues per zyre dhe material per shtypje LLOT III","19.11.16","32000","25989.4","","GRAFOLONI","","1","1","1"
"1","147","2","2","1","60","Transporti I nxensve dhe arsimtareve Perroi I Njelmet -SHFMU Faik Konica","21.11.16","15000","8640","","Xhavit Osmani","","1","1","1"
"1","148","2","2","5","93","Kontrolla e hyrjeve ne ndertesat e banimit ","14.12.16","1250","1250","","geocad&geogis","","1","1","1"
"1","149","1","2","1","32","Furnizimi me laptop, televizion dhe projektor per nevojat e Q. Shendetsore","29.12.16","80000","40415","","Europrinty","","1","1","1"
"1","150","1","2","1","45","Furn.dhe mont. I mat.dekor. ne sheshet e qytetit per festat e fundvitit 2016.I","19.11.16","37500","28780","","ANEA","","1","1","1"
"1","151","1","2","1","33","Furnizim me paisje   për zonimin dhe  digjitalizimin  e  institucioneve shëndetësorë dhe sociale","13.12.16","30000","21060","","Ilir Kosova","","1","1","1"
"1","152","5","2","1","45","Ngritja e sigurisë në mobilitetin e qytetit ","21.12.16","50000","49890","","Ekoinvest&Vivaprint&botek","","1","","1"
"1","153","1","3","6","64","Furnizimi me material dhe paisje përcjellëse per konferenc nderkombtare","04.11.16","9900","6280","","VM3","","1","1","1"
"1","150","1","2","1","45","Furn.dhe mont. I mat.dekor. ne sheshet e qytetit per festat e fundvitit 2016.II","19.11.16","12500","10430","","ANEA","","1","1","1"
"1","155","2","2","1","36","Ofrimi I sherbimeve per organizime dhe manifestime kuturore.I","02.12.16","35000","12585","","Light Production","","1","1","1"
"1","157","1","3","6","28","Furn. me pllaka granit dhe mermer natyror dhe mveshja e ashen me inoks ","","2000","0","","","","1","1","1"
"1","155","2","2","1","36","Ofrimi I sherbimeve per organizime dhe manifestime kuturore.II","02.12.16","8000","2530.7","","Toni","","1","1","1"
"1","158","5","3","6","45","Pune shtese Implementimi I nyjes ne fund te rruges Avdyl Rama, dislokimi I trafos shtyllave elektrike dhe trajtimi I zones","20.11.16","6088.29 €","6088.29","","Veha group&arding","","1","1","1"
"1","164","2","2","5","93","Krijimi I hartave zonale ","05.12.16","38752","38752","","GIK","","1","1","1"
"1","165","2","2","1","60","Trasnporti I nxenesve me aftesi te kufizuara ","","110000","0","","","","","",""
"1","166","1","3","6","24","Furnizimi me material higjeniko sanitar per familjet e komuniteteve jo shumice ","19.12.16","5000","2487.35","","Beni Dona","","1","1","1"
"1","167","5","2","1","45","Rikonstruimi I ndriqmit publike ne qytetet dhe fshatrat e prishtines FAZA IV","10.01.17","70000","0","","","","","",""
"1","169","1","1","1","36","Furnizim me artikuj ushqimor per nevojat e Kuzhines te ins.parashkollore","","300000","0","","","","","",""
"1","172","2","3","5","","Organizimi I trajnimeve për Qendrën të Karrierës ","","5192","0","","","","","",""
"1","173","5","2","5","","Ndertimi I impiantit per trajnimin e ujrave te zeza ne Badovc ","","","0","","","","","",""
"1","176","2","3","5","93","Organizimi i performancave javore në shesh ,sportistit te vitit dhe koncertit te mbramjes  për ndrrimin e moreve ","","10000","0","","","","","",""
"1","177","5","2","1","45","Renovime përmisim i infrastrukturës së objekteve shendëtsore dhe sociale ","","400000.00","0","","","","","",""
"1","178","5","3","5","45","Ndertimi i impiantit për trajtimin e ujërave te zeza në Badovc ","29.12.16","9135.56","9135.56","","projekct plus ","","1","1","1"
"1","179","1","2","1","21","Furnizimi me tiketa për Lauren""Came""ne hyrje te Germis si dhe parkingjet mbrapa pallatit të rinis dhe te shkolla e M.U ""Ali Sokoli""","","","0","","","","","",""
"1","180","5","2","1","","Mirembjatja e terenve sportive dhe kendeve te lojrave ne Komunen e Prishtines            Loto I","","46000","0","","","","","",""
"1","180","5","2","1","","Mirembjatja e terenve sportive dhe kendeve te lojrave ne Komunen e Prishtines          Loto II","","35000","0","","","","","",""
"1","183","5","2","5","45","Pune shtese-Renovimi I garazhes se trafikut urban","","","0","","","","","",""
"1","001","1","4","7","","Furnizimi me artikuj te ndryshem ushqimor për nevojat e kuzhinës së sh.""A.Frashëri""","","","369.69","","""Beni Dona Plast""","","","",""
"1","002","2","4","7","","Mirëmbajtja e rrjetit dhe centralit telefonik për periudhen Janar-Dhjetor 2016 ","","","960","","""Phone TECOM"" ","","","",""
"1","003","1","4","7","","Furnizimi me orë dore ","","","495","","NTP ""Ora""","","","",""
"1","004","1","4","7","","Furnizimi me material higjeniko-sanitar për nxënësit e komunitetit RAE ","","","845.54","","""Bajraktari com"" ","","","",""
"1","005","1","4","7","","Furnizimi me lopata për pastrimin  e borës, doreza, bishta dhe çizme","","","975","","""Bau Market"" ","","","",""
"1","006","1","4","7","","Furnizimi me material elektrik ","","","988.88","","NTP ""Pajta"" ","","","",""
"1","007","1","4","7","","Furnizimi me material bravarie, sanitar dhe vegla pune","","","986.9","","NTP ""A & L"" ","","","",""
"1","008","2","4","7","","Sanimi i rrjetit të energjisë elektrike në  shkollën ""Hilmi Rakovica"" ","","","998.2","","""MVR Elektromontues""","","","",""
"1","009","1","4","7","","Furnizimi me aparat saldues me maskë digjitale ","","","358.5","","DPT ""Te Femi"" ","","","",""
"1","010","1","4","7","","Furnizimi dhe montimi i dyerëve - BL - Baradhosh ","","","939.6","","SHPK ""Tribune"" ","","","",""
"1","011","1","4","7","","Furnizimi me material - realizimi i Sfilatës për Down Syndrome ","","","890","","NT ""Pacific""","","","",""
"1","013","1","4","7","","Furnizimi me paisje të TI për nevojat e BL-ve ","","","990.84","","""Global Prishtina"" ","","","",""
"1","014","1","4","7","","Furnizimi me perde për Drejtoratin e Arsimit ","","","960.57","","NPSH ""Genci Roll"" ","","","",""
"1","015","1","4","7","","Furnizimi - organizimi i eventit me rastin e hapjes së Qendrës për Zhvillim në Karrierë ","","","990","","SHPK ""Finesë""","","","",""
"1","016","2","4","7","","Pastrimi i objektit në ""QKKK"" (ish Shkolla politike)","","","380","","MSS","","","",""
"1","019","2","4","7","","Furnizimi dhe montimi i inventarit ne zyren e arhives ne DKA","","","970","","""A&F Construction Prishtinë ","","","",""
"1","020","1","4","7","","Furnizimi me lule mix ","","","420","","""Lulishtja ""Buçaj""","","","",""
"1","021","1","4","7","","Furnizimi me makinë për auto-larje dhe material tjeter të auto-larjes ","","","850.8","","""Euro-Delta"" ","","","",""
"1","022","2","4","7","","Shërbimet e sigurimit të objekteve të QPS-së përmes sist.të alarmit ","","","960","","""Delta Security"" ","","","",""
"1","024","2","4","7","","Realizimi i prerjes së drunjëve me autovinq","","","900","","""Sali Trade"" ","","","",""
"1","025","2","4","7","","Renovimi i pjesëve rezervë të derës dhe ndrrimi i mekanizmit të derës hyrëse","","","415","","""Alumin-AL"" ","","","",""
"1","026","1","4","7","","Huazimi i karrikave nga plastika me transport","","","350","","NSH ""Tenda"" ","","","",""
"1","027","2","4","7","","Manifestimi i Ditës Ndërkombëtare të  Mjedisit me 05 qershor 2016","","","960",""," ""Green Art Center""        Prishtinë ","","","",""
"1","028","2","4","7","","Graduimi i nxënësve në gjimnazin ""Sami Frashëri"" ","","","940","","NSH ""Sonus"" ","","","",""
"1","029","2","4","7","","Servisimi i sistemit të klimatizimit në objektin e Drejtoratit të Inspekcionit ","","","940","","NSH ""Raketa"" ","","","",""
"1","030","1","4","7","","Furnizimi me flamuj dhe rekuizita sportive ","","","468.8","","NTG ""Blendi"" ","","","",""
"1","031","1","4","7","","Furnizimi me rrjeta dhe profile metalike ","","","990.5","","SHPK ""Bau Market"" ","","","",""
"1","032","2","4","7","","Servisimi i dy automjeteve: Mercedes benz-VITO","","","542.98","","NPSH ""A.G.S."" ","","","",""
"1","033","1","4","7","","Furnizimi me paisje për sistemin e informimit të pasagjerëve","","","900","","""Appbites"" shpk","","","",""
"1","034","1","4","7","","Furnizimi me metra laserike ","","","925.78","","SHPK ""Bau Market"" ","","","",""
"1","036","2","4","7","","Servisimi i dy ashensorëve në biblotekën e re të qytetit ""Hivzi Sylejmani"" ","","","998","","NTSH ""Ejona""","","","",""
"1","038","1","4","7","","Furnizimi me tabela mbishkrimi për nevojat e BL-ve dhe biblotekës ""H. Sylejmani"" ","","","970","","SHPK ""Depart Studio""","","","",""
"1","039","2","4","7","","Furnizimi me paisje të IT për nevojat e biblotekës ""Hivzi Sylejmani"" ","","","937.5","","SHPK ""IT Market"" ","","","",""
"1","040","1","4","7","","Furnizimi me rollne fiskale ","","","1000","","SHPK ""Europrinty"" ","","","",""
"1","041","1","4","7","","Furnizimi dhe montimi i materialeve për shtrirjen e rrjetit të IT në BL-ve","","","980.3","","SHPK ""Telefoniku"" ","","","",""
"1","042","1","4","7","","Furnizimi me material higjenik për nxënësit e komunitetit rom","","","986.5","","SHPK ""New - Line"" ","","","",""
"1","043","1","4","7","","Furnizimi me material didaktik për nxënësit e komunitetit boshnjak ","","","409","","SHPK ""Bardha"" ","","","",""
"1","044","2","4","7","","Transporti i fëmijëve për Festivalin e Durrësit ","","","650","","NTSH ""Shar Travel"" ","","","",""
"1","045","1","4","7","","Furnizimi dhe vendosja e banerëve për manifestimin e konferencës","","","935.01","","SHPK ""VM3"" ","","","",""
"1","046","1","4","7","","Rregullimi i binës, punimi i paneleve informuese dhe hartave me plastifikim ","","","947.5","","SHPK ""Paper Media"" ","","","",""
"1","047","2","4","7","","Servisimi i derës së garazhës në Brigadën Profesionale të Zjarrëfikësve ","","","850","","SHPK ""Behari"" ","","","",""
"1","048","1","4","7","","Furnizimi me detektorë të banknotave për nevojat e arkatarëve ","","","960","","SHPK ""DLD Group"" ","","","",""
"1","049","1","4","7","","Ndrrimi i Printerit Termik për nevojat e Shërbimit të Ofiqarisë ","","","380","","NPSH ""AFA-ING"" ","","","",""
"1","050","1","4","7","","Furnilzimi me dhurata për Vitin e Ri, fëmijëve  të komunitetit RAE","","","850","","SHPK ""Beni Dona""","","","",""
"1","051","1","4","7","","Udhëtimi i pers.zyrt.me aeroplan në relac.PR-Stamboll-Sarajevë me akomodim","","","950","","SHPK ""As Travel club""","","","",""
