Planifikuar,Buxheti,Numri prokurimit,Lloji i prokurimit,Vlera e prokurimit,Procedura e prokutimiy,Klasifikimi(2 shifrat e para te FPP),Titulli i aktivitetit te prokurimit,Data e inicimit të aktivitetit të prokurimit (data e pranimit të kërkesës),Data e aprovimit të deklaratës së nevojave dhe disponueshmërisë së mjeteve,Data e pranimit të specifikimit teknik (TOR),Data e publikimit të njoftimit për kontratë,Ankesat në autoritet,Ankesat në OSHP,Data e hapjes së ofertave,Nr. i OE që kanë shkarkuar dosjen e tenderit,Nr. i OE që kanë dorëzuar ofertat,Data e fillimit dhe përfundimit të vlersimit,Numri i ofertave të refuzuara,Data e aprovimit të Deklaratës së nevojave dhe disponueshmërisë së mjeteve - rikonfirmimi,Data e publikimit të njoftimit për dhënie të kontratës,Data e publikimit të anulimit të njoftimit,Letrat Standarde për OE,Ankesat në autoritet,Ankesat në OSHP,Vlera e parashikuar e kontratës,OE,Afati kohor për pranimin e tenderëve,Kriteret për dhënie të kontratës,Re-tenderimi,Statusi,Emri i OE të cilit i është dhënë kontrata,Data e nënshkrimit të kontratës,Afati për implementimin e kontratës,Data e mbylljes së kontratës,"Vlera totale e kontratës, duke përfshirë të gjitha taksat","Numri i përgjithshëm i situacioneve për pagesë, sipas kontratës",Shuma e zbritjes nga kontrata për shkaqe të ndalesave,Data e pagesës së situacionit të fundit,Shuma e pagesës së situacionit të fundit,Çmimi total i paguar për kontratën,Drejtoria,Emri i zyrtarit të prokurimit
,1+2,136,5,2,1,45,Ndertimi I kanalizimit dhe rrugës prapa Gjimnazit GJ. Gazuli,,,,,,,,,,,,,,,,,,"130,000.00",1,1,1,,,Noti,29.09.10,,,"128,847.85",,,,,,,
,1+2,137,5,2,1,45,Ndertimi I rrugës në Arbëri (prapa Ambasades Amerikane),,,,,,,,,,,,,,,,,,"30,000.00",1,2,1,,,Noti,18.08.10,,,"24,346.50",,,,,,,
,1+2,138,5,2,1,45,Ndertimi I kanalizimit fekal dhe asfaltimi I rrugës në Bernic të ultë,,,,,,,,,,,,,,,,,,"210,000.00",1,1,1,,,Papenburg,11.10.10,,,"206,790.37",,,,,,,
,1+2,139,5,2,1,45,Asfaltimi I rrugës në Barilevë,,,,,,,,,,,,,,,,,,"200,000.00",1,1,1,,,Eskavatori,13.09.10,,,"197,073.64",,,,,,,
,1+2,140,2,3,6,74,Punimi I projekteve per rregullimin e parterit te 4 QMF-ve ne Prishtinë,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,EUP Engin,26.08.10,,,"9,100.00",,,,,,,
,1+2,141,2,3,6,93,Servisimi I 4 instrumenteve te gjeodezise,,,,,,,,,,,,,,,,,,"3,000.00",1,1,1,,,Profi tech,17.09.10,,,"2,962.50",,,,,,,
,1+2,142,1,3,6,28,Blerja e imazhit satelitor Prishtina 2010,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Stat Gis,25.08.10,,,"8,891.00",,,,,,,
,1+2,143,5,2,1,45,Ndertimi I kanalizimit në Tenezhdoll,,,,,,,,,,,,,,,,,,"80,000.00",1,1,1,,,Labi,07.09.10,,,"75,192.00",,,,,,,
,1+2,145,5,2,1,45,"Rikoinstruimi I kulmeve, rregull. I oborreve dhe disa puneve tjera ne shkolla",,,,,,,,,,,,,,,,,,"240,000.00",1,1,1,,,Olti Trasing,17.09.10,,,"233,938.62",,,,,,,
,1+2,147,2,3,6,74,Punimi I projektit për sallat ed.fizike në gjim.Xh.DodaMati 1dhe rip QMF,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,EUP Engin,01.09.10,,,"9,300.00",,,,,,,
,1+2,149,1,2,1,10,Furnizimi me thengjill për shkollat e K. Prishtinës,,,,,,,,,,,,,,,,,,"35,000.00",1,1,1,,,Ajroni,17.11.10,,,"33,040.00",,,,,,,
,1+2,150,1,2,1,20,Furnizimi me dru për shkollat e K. Prishtinës - pjesa e I-rë,,,,,,,,,,,,,,,,,,"25,000.00",1,1,1,,,Boshgegu,08.10.10,,,"22,312.00",,,,,,,
,1+2,150,1,2,1,20,Furnizimi me dru për shkollat e K. Prishtinës - pjesa e II-të,,,,,,,,,,,,,,,,,,"25,000.00",1,1,1,,,Rudina,08.10.10,,,"22,312.00",,,,,,,
,1+2,151,5,2,1,45,Sanimi I rrugëve rurale,,,,,,,,,,,,,,,,,,"75,000.00",1,1,1,,,Dardania,06.09.10,,,"72,495.50",,,,,,,
,1+2,152,5,2,1,45,"Sanimi I rrugëveB Shala, D. e Marecit",,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,Victoria Invest,06.10.10,,,"91,479.00",,,,,,,
,1+2,153,2,3,6,92,Organizimi I manifestimit Mbrëmje Verore,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Corona,06.08.10,,,"9,500.00",,,,,,,
,1+2,154,5,2,1,45,Sanimi I rrugës te Medresja në Prishtinë,,,,,,,,,,,,,,,,,,"190,000.00",1,1,1,,,Kema komp,29.09.10,,,"185,138.80",,,,,,,
,1+2,155,5,2,5,45,Mirmbajtje e gjelbrimit të parqeve të qytetit - Laura,,,,,,,,,,,,,,,,,,"29,890.00",1,1,1,,,Hortikultura,30.07.10,,,,,,,,,,
,1+2,156,2,3,6,74,"Pun.i proj. per rreg. e jashtem dhe rrethojes ne shk. Mati 1, Pavarsia,M.K",,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,EUP Engin,29.09.10,,,"9,300.00",,,,,,,
,1+2,157,2,2,1,74,Transporti I nxënsve dhe arsimtarve për vitin shkollor 2010/2011,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,,01.10.10,,,,,,,,,,
,1+2,158,5,1,1,45,Ndërtimi i kolektorit atmosferik mbi lumin Prishtina në Lagjen Kalabria.,,,,,,,,,,,,,,,,,,"3,100,000.00",1,2,1,,,Çlirimi,14.12.10,,,"3,045,674.10",,,,,,,
,1+2,159,5,1,1,45,Rregullimi I rrugës dhe plotos rreth stadiumit futbollistik,,,,,,,,,,,,,,,,,,"300,000.00",1,2,1,,,Noti,05.11.10,,,"262,373.67",,,,,,,
,1+2,162,5,1,1,45,Asfaltimi i rrugës Dheu i Kuq-Gllogovicë dhe Dabishevc-Hajkobillë,,,,,,,,,,,,,,,,,,"1,000,000.00",1,2,1,,,Kag Asphalt,20.12.10,,,"998,542.50",,,,,,,
,1+2,163,5,2,1,45,Ndertimi I murit mbrojtës në rrugen Gjon Sereqi,,,,,,,,,,,,,,,,,,"15,000.00",1,1,1,,,Euro Besi,13.09.10,,,"11,676.00",,,,,,,
,1+2,164,5,2,1,45,Rindertimi I rrugës në lagjen Kalabria,,,,,,,,,,,,,,,,,,"175,000.00",1,1,1,,,Euro garten,06.10.10,,,"173,541.64",,,,,,,
,1+2,165,5,2,1,45,"Rindertimi I rrugeve Bajram Bahtiri, Lidhja e Prizreit",,,,,,,,,,,,,,,,,,"300,000.00",1,2,1,,,ABC,06.10.10,,,"298,241.83",,,,,,,
,1+2,166,2,3,6,93,Perpunimi gjeomatik i imazheve satelitore,,,,,,,,,,,,,,,,,,"7,500.00",1,1,1,,,Stat Gis,25.10.10,,,"7,322.00",,,,,,,
,1+2,169,5,2,1,45,Ndertimi I trafostacionit ne Bardhosh,,,,,,,,,,,,,,,,,,"30,000.00",1,2,1,,,Monten,06.09.10,,,"22,438.00",,,,,,,
,1+2,172,5,2,1,45,Renovimi I Qendrave Kryesore të Mjeksis Familjare,,,,,,,,,,,,,,,,,,"80,000.00",1,1,1,,,Union Enterier,06.10.10,,,"79,243.85",,,,,,,
,1+2,173,5,1,1,45,Rindertimi I rruges Gjergj Balsha,,,,,,,,,,,,,,,,,,"600,000.00",1,1,1,,,ABC,05.10.10,,,"529,670.68",,,,,,,
,1+2,174,2,3,6,93,Shtypja e biletave te parkingut dhe hapsirave tjera publike,,,,,,,,,,,,,,,,,,"5,000.00",1,1,1,,,KGT,30.08.10,,,,,,,,,,
,1+2,175,5,2,1,45,Ndertimi I kanalizimit ne Shkabaj dhe murit mbrojtes ne rrug. I. Krasniqi,,,,,,,,,,,,,,,,,,"70,000.00",1,1,1,,,ABC,22.11.10,,,"68,357.34",,,,,,,
,1+2,176,5,1,1,45,Ndertimi I vazhdimit te rruges Hyzri Talla,,,,,,,,,,,,,,,,,,"70,000.00",1,1,1,,,Euro garten,06.10.10,,,"62,543.46",,,,,,,
,1+2,177,5,2,1,45,Ndertimi I rruges ne Leban dhe kanalizimit fekal ne lagjen Prugovci 2,,,,,,,,,,,,,,,,,,"170,000.00",1,1,1,,,Gashi Ing,19.11.10,,,"155,655.70",,,,,,,
,1+2,178,5,2,1,45,Ndertimi I tereneve sportive ne Fushen e Pajtimit,,,,,,,,,,,,,,,,,,"50,000.00",1,2,1,,,Olti Trasing,17.11.10,,,"47,927.21",,,,,,,
,1+2,179,5,2,1,45,Rindertimi I kthinave te autobuseve ne rruget e qytetit,,,,,,,,,,,,,,,,,,"120,000.00",1,1,1,,,Wiena,29.12.10,,,"113,224.37",,,,,,,
,1+2,182,2,2,1,92,Organizimi I manifestimit Ylberi I Prishtinës,,,,,,,,,,,,,,,,,,"19,000.00",1,1,1,,,Qendra Ku.F,16.09.10,,,"15,650.00",,,,,,,
,1+2,183,1,3,6,36,Furnizimi me inventar per qerdhe,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Duglas,05.11.10,,,"8,643.16",,,,,,,
,1+2,184,1,2,1,36,Furnizimi me inventar per sallën dhe zyret tjera te Kuvendit Komunal,,,,,,,,,,,,,,,,,,"50,000.00",1,1,1,,,Lesna,22.10.10,,,"49,880.70",,,,,,,
,1+2,185,5,2,1,45,Ndertimi I ndriqimit publik ne rruget rreth stadioumit futbollistik,,,,,,,,,,,,,,,,,,"50,000.00",1,2,1,,,El Trafo Mont,08.11.10,,,"40,403.70",,,,,,,
,1+2,186,5,1,1,45,Ndertimi I vazhdimit te rruges Holgen Petersen,,,,,,,,,,,,,,,,,,"400,000.00",1,2,1,,,Noti,19.11.10,,,"393,433.99",,,,,,,
,1+2,187,5,2,1,45,"Ndertimi I rruges Leka I Madh , murit mbrojtes dhe rrugesDem Ahmeti",,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,Euro garten,17.11.10,,,"98,326.90",,,,,,,
,1+2,188,5,2,1,45,Ndertimi I tereneve sportive ne shkollat e fshatrave te Komunes,,,,,,,,,,,,,,,,,,"200,000.00",1,2,1,,,Beni Constr,19.11.10,,,"188,850.23",,,,,,,
,1+2,189,2,2,1,50,Mirembajtja e kamerave dhe pajisjeve tjera te vezhgimit,,,,,,,,,,,,,,,,,,"15,000.00",1,2,1,,,Prof. alarm,18.11.10,,,"12,528.00",,,,,,,
,1+2,190,5,1,1,45,"Ndertimi I objkekteve per invalid te luftes, veteran dhe familje te deshmoreve",,,,,,,,,,,,,,,,,,"850,000.00",1,2,1,,,Standard,23.11.10,,,"848,443.08",,,,,,,
,1+2,191,2,3,6,74,Punimi I projektit per shkollen fillore ne Tenezhdoll,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Plan Ing,04.11.10,,,"9,360.00",,,,,,,
,1+2,193,2,3,6,93,Riparimi I cisternes 8000 litershe nga autoparku I zjarrefiksave,,,,,,,,,,,,,,,,,,"4,000.00",1,1,1,,,Autoservis Sis,01.11.10,,,"3,980.00",,,,,,,
,1+2,194,1,3,6,28,Furnizimi me aparat per matjen e zhurmes,,,,,,,,,,,,,,,,,,"4,000.00",1,1,1,,,Profitech,08.12.10,,,"3,935.18",,,,,,,
,1+2,195,5,2,1,45,"Rindertimi I rrugeve: H. Tasimi, I.Jashari, N.Teslla,H.Mosi dheJanina",,,,,,,,,,,,,,,,,,"125,000.00",1,1,1,,,Shkoza F07,17.11.10,,,"124,039.11",,,,,,,
,1+2,197,5,2,1,45,Planifikimi I dheut dhe oborreve dhe ndertimi I rrethojave te shkollave,,,,,,,,,,,,,,,,,,"85,000.00",1,2,1,,,Ulpiana,29.10.10,,,"82,990.34",,,,,,,
,1+2,198,2,2,1,60,Mirembajtja e rrugeve dhe trotuareve te qytetit - pjesa e I-re,,,,,,,,,,,,,,,,,,"95,000.00",1,2,1,,,Zahiri,11.11.10,,,"94,530.00",,,,,,,
,1+2,198,2,2,1,60,Mirembajtja e rrugeve dhe trotuareve te qytetit - pjesa e II-te,,,,,,,,,,,,,,,,,,"95,000.00",1,2,1,,,Toifor,11.11.10,,,"97,850.00",,,,,,,
,1+2,198,2,2,1,60,Mirembajtja e rrugeve dhe trotuareve te qytetit - pjesa e III - te,,,,,,,,,,,,,,,,,,"95,000.00",1,2,1,,,Pastrimi,11.11.10,,,"96,800.00",,,,,,,
,1+2,199,5,2,1,45,Ndertimi I murit mbrojtes te QMF-ve ne Velani,,,,,,,,,,,,,,,,,,"10,000.00",1,2,1,,,Bazamenti,08.11.10,,,"5,653.00",,,,,,,
,1+2,200,2,3,6,92,Organizimi I manifestimit mujai I Rinisë,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Paneuropa kos,15.10.10,,,"9,800.00",,,,,,,
,1+2,201,2,2,1,93,Deratizimi I kanalizimit te Prishtines,,,,,,,,,,,,,,,,,,"45,000.00",1,2,2,,,Ekologjia,25.10.10,,,"38,971.36",,,,,,,
,1+2,202,2,2,1,93,Deatizimi I bodrumeve dhe garazhave publike te Komunes,,,,,,,,,,,,,,,,,,"50,000.00",1,2,2,,,DDD,25.10.10,,,"48,630.10",,,,,,,
,1+2,203,2,3,6,22,Shtypja e rregulloreve te Komunes,,,,,,,,,,,,,,,,,,"5,000.00",1,1,1,,,KGT,01.11.10,,,"4,325.00",,,,,,,
,1+2,204,5,2,1,45,Punët e vrazhda në ndërtimin e lokaleve te nënkalimi ne rrugën “Bill Kllinton”,,,,,,,,,,,,,,,,,,"110,000.00",1,2,1,,,Beni Constr,29.10.10,,,"111,235.00",,,,,,,
,1+2,205,1,2,1,50,"Furn, dhe mont. i apara.për zërim për sallën e Kuvendit Komunal - pj.I-re",,,,,,,,,,,,,,,,,,"30,000.00",1,2,1,,,Dukaalfaaudia,22.11.10,,,"25,848.55",,,,,,,
,1+2,208,2,2,1,60,Mirembajtja dimrore e rrugeve rurale - pjesa e I-rë,,,,,,,,,,,,,,,,,,"50,000.00",1,2,1,,,V.Z Company,23.11.10,,,"46,994.00",,,,,,,
,1+2,208,2,2,1,60,Mirembajtja dimrore e rrugeve rurale - pjesa e II-të,,,,,,,,,,,,,,,,,,"40,000.00",1,2,1,,,Dardania,23.11.10,,,"38,960.00",,,,,,,
,1+2,209,5,2,5,45,Sherbimet e ngrohjes qendrore - Termokos,,,,,,,,,,,,,,,,,,"27,577.00",1,1,1,,,Termokos,01.11.10,,,,,,,,,,
,1+2,210,5,2,1,45,Sanimi I rrugeve,,,,,,,,,,,,,,,,,,"200,000.00",1,2,1,,,Euro garten,22.11.10,,,"188,793.92",,,,,,,
,1+2,211,1,2,1,35,Furnizimi me nje automjet xhip,,,,,,,,,,,,,,,,,,"80,000.00",1,1,1,,,Reforma,29.12.10,,,"76,350.00",,,,,,,
,1+2,212,5,2,5,45,Punet shtes ne ndertimin e rruges Agim Ramadani,,,,,,,,,,,,,,,,,,"53,094.35",1,1,1,,,Kastrioti,29.10.10,,,,,,,,,,
,1+2,213,5,2,1,45,Punimet e dheut dhe ndertimi I murit mbrojtes per lokacionin ne Arberi,,,,,,,,,,,,,,,,,,"75,000.00",1,2,1,,,Bedi Nderton,10.11.10,,,"72,693.75",,,,,,,
,1+2,214,1,2,1,28,Furnizimi dhe montimi I dy semaforeve ne rrugen Bill Kllinton,,,,,,,,,,,,,,,,,,"90,000.00",1,2,1,,,RS&M,01.12.10,,,"88,300.28",,,,,,,
,1+2,215,1,1,1,23,Furnizimi me naft per QMF e Prishtines,,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,Petrol Oti,29.12.10,,,"100,000.00",,,,,,,
,1+2,218,2,3,6,92,Organizimi I manifestimit per 28 Nentorin,,,,,,,,,,,,,,,,,,"95,000.00",1,1,1,,,LDS,25.11.10,,,"91,150.00",,,,,,,
,1+2,219,5,2,1,45,Renovime ne objektin e vjeter te Komunes,,,,,,,,,,,,,,,,,,"30,000.00",1,2,1,,,Xhenti,19.11.10,,,"28,171.44",,,,,,,
,1+2,223,1,3,6,36,Furnizimi me stufa per shkollat,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Forca,30.11.10,,,"8,880.00",,,,,,,
,1+2,224,5,2,1,45,Punet instaluese per skaj rruges Bill Kllinton,,,,,,,,,,,,,,,,,,"60,000.00",1,2,1,,,Electra,19.11.10,,,"59,650.00",,,,,,,
,1+2,225,1,2,1,18,Furnizimi me uniforma per Brigaden e Zjarrfiksave,,,,,,,,,,,,,,,,,,"25,000.00",1,2,1,,,Arta tex,14.12.10,,,"22,824.00",,,,,,,
,1+2,228,1,2,1,36,Furnizimi me material didaktik per I. Parashkollore,,,,,,,,,,,,,,,,,,"40,000.00",1,2,1,,,KGT,14.12.10,,,"37,487.86",,,,,,,
,1+2,229,2,3,6,93,Servisimi I gjeneratorve,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Fidea,30.11.10,,,"7,738.00",,,,,,,
,1+2,231,2,3,6,41,Sanimi I rrjedhjeve te ujit neper shkolla dhe I.P,,,,,,,,,,,,,,,,,,"6,800.00",1,1,1,,,Raketa,06.12.10,,,"6,791.00",,,,,,,
,1+2,232,1,2,6,30,Furnizimi me toner dhe pajisje komjuterike,,,,,,,,,,,,,,,,,,"8,000.00",1,1,1,,,Botek,30.11.10,,,"7,934.50",,,,,,,
,1+2,234,2,3,6,55,Organizimi I sherbimeve hoteliere per festat e fund vitit dhe tjera,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Rest. Prishtina,09.12.10,,,"10,000.00",,,,,,,
,1+2,235,2,2,1,93,Dekorimi me drita ne qytetin e Prishtines,,,,,,,,,,,,,,,,,,"60,000.00",1,2,1,,,Link M.Plus,20.12.10,,,"58,000.00",,,,,,,
,1+2,238,5,2,5,45,Punet shtesë ne ndertimin e shkolles se gjelbert,,,,,,,,,,,,,,,,,,"13,756.00",1,1,1,,,Izolimi&Al Tra,08.12.10,,,,,,,,,,
,1+2,240,5,3,6,45,Riparimi I kanalizimit atmosferik ne rrugen Haxhi Zeka,,,,,,,,,,,,,,,,,,"9,460.00",1,1,1,,,Dardania,14.01.11,,,,,,,,,,
,1+2,241,2,3,6,92,Shpallja e sportistit te vitit dhe organizimi I turneut te shahut H. Talla,,,,,,,,,,,,,,,,,,"9,500.00",1,1,1,,,Klubi I shahut,24.12.10,,,"9,370.00",,,,,,,
,1+2,242,5,3,5,45,Punet shtesë ne renovimin e salles se Kuvendit Komunal,,,,,,,,,,,,,,,,,,"8,220.77",1,1,1,,,Union Enterier,28.12.10,,,,,,,,,,
,1+2,243,2,3,6,92,Pergaditjet teknike per organizimin e Vitit te Ri,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Mink Producti,28.12.10,,,"9,765.00",,,,,,,
,1+2,244,2,3,6,92,Organizimi i programit per Vitin e Ri,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,De Production,28.12.10,,,"8,850.00",,,,,,,
,1,1,1,4,7,0,Sigurimi i ushqimit për trajnimin e drejtorëve të shkollave,,,,,,,,,,,,,,,,,,,1,1,1,,,Beni Dona,08.01.10,,,409.50,,,,,,,
,1,2,1,4,7,0,Furnizimi me gypa Pastor-Premium F-52x220,,,,,,,,,,,,,,,,,,,1,1,1,,,Pastor Kosova,22.01.10,,,950.00,,,,,,,
,1,4,2,4,7,0,"Servisimi , mirmbajtja e centralit dhe rrjetit telefonik për vitin 2010",,,,,,,,,,,,,,,,,,,1,1,1,,,"NTP '' Eltrisi''",25.01.10,,,995.00,,,,,,,
,1,5,1,4,7,0,"Furnizimi me rollne për faks, pllafonierka, telefona etj.",,,,,,,,,,,,,,,,,,,1,1,1,,,NT Adria 7,01.02.10,,,910.00,,,,,,,
,1,6,1,4,7,0,Furnizimi me stufë termoakumuluese,,,,,,,,,,,,,,,,,,,1,1,1,,,NTP Forca,03.02.10,,,325.00,,,,,,,
,1,7,1,4,7,0,Furnizimi me uniforma,,,,,,,,,,,,,,,,,,,1,1,1,,,Mini-Max,05.02.10,,,759.20,,,,,,,
,1,8,1,4,7,0,Furnizimi dhe servisimi me paisje teknike,,,,,,,,,,,,,,,,,,,1,1,1,,,ProfesionalAlarm,25.02.10,,,635.00,,,,,,,
,1,9,1,4,7,0,Furnizimi me telefon mobil NOKIA E-72,,,,,,,,,,,,,,,,,,,1,1,1,,,Mobi shopTe Gajtani,25.02.10,,,300.00,,,,,,,
,1,10,2,4,7,0,Servisimi i risografit 1510,,,,,,,,,,,,,,,,,,,1,1,1,,,FotoColor-Studio,25.02.10,,,220.40,,,,,,,
,1,11,1,4,7,0,"Furnizimi me material biblotekar, libreza, kartela, etiketa etj.",,,,,,,,,,,,,,,,,,,1,1,1,,,K.G.T.,02.03.10,,,995.00,,,,,,,
,1,12,1,4,7,0,Furnizimi me paisje për kamera,,,,,,,,,,,,,,,,,,,1,1,1,,,Meteori,17.03.10,,,618.00,,,,,,,
,1,13,1,4,7,0,Furnizimi me montim i mbrojtësit të veturës RENO Megane,,,,,,,,,,,,,,,,,,,1,1,1,,,Renault Centre,17.03.10,,,397.88,,,,,,,
,1,14,2,4,7,0,Servisimi i automjetit special Mercedes BENZ për Brigadën e Zjarrëfikësve,,,,,,,,,,,,,,,,,,,1,1,1,,,AutoServis-Sistem,12.04.10,,,890.00,,,,,,,
,1,15,1,4,7,0,Furnizimi me material higjenik për Biblotekën Ndërkomunale H.Sylejmani,,,,,,,,,,,,,,,,,,,1,1,1,,,K.G.T.,15.04.10,,,592.50,,,,,,,
,1,16,1,4,7,0,Furnizimi me vula te reja për Komune,,,,,,,,,,,,,,,,,,,1,1,1,,,Vulep.Toni,19.04.10,,,255.00,,,,,,,
,1,17,1,4,7,0,Furnizimi dhe montimi i folies MAT,,,,,,,,,,,,,,,,,,,1,1,1,,,K.G.T.,03.05.10,,,720.00,,,,,,,
,1,18,1,4,7,0,Furnizimi me uniforma për punëtorë teknik,,,,,,,,,,,,,,,,,,,1,1,1,,,Mini-Max,11.05.10,,,840.00,,,,,,,
,1,19,1,4,7,0,Furnizimi me hyjnesha në fron,,,,,,,,,,,,,,,,,,,1,1,1,,,Beauty,14.05.10,,,595.00,,,,,,,
,1,20,1,4,7,0,Furnizimi me ushqim për Garat e Diturisë,,,,,,,,,,,,,,,,,,,1,1,1,,,Beni-Dona,24.05.10,,,746.20,,,,,,,
,1,21,1,4,7,0,Riparime ne SHMEJ Hoxhë Kadri Prishtina,,,,,,,,,,,,,,,,,,,1,1,1,,,NN Extra-Besi,01.06.10,,,897.00,,,,,,,
,1,22,1,4,7,0,Furnizimi me bateri për automjete,,,,,,,,,,,,,,,,,,,1,1,1,,,Eurogoma,28.05.10,,,896.40,,,,,,,
,1,23,1,4,7,0,Furnizimi me ushqim dhe ujë për Testin e Maturës,,,,,,,,,,,,,,,,,,,1,1,1,,,Beni Dona,07.06.10,,,974.96,,,,,,,
,1,24,1,4,7,0,Furnizimi me material për riparime,,,,,,,,,,,,,,,,,,,1,1,1,,,A*L,07.06.10,,,869.00,,,,,,,
,1,25,1,4,7,0,Furnizimi me telefona Panasonic,,,,,,,,,,,,,,,,,,,1,1,1,,,Adria 7,10.06.10,,,960.00,,,,,,,
,1,26,1,4,7,0,Furnizimi me ujë të pijes për Tekstin e Arritshmërisë së nxënësve,,,,,,,,,,,,,,,,,,,1,1,1,,,Beni Dona,29.06.10,,,570.00,,,,,,,
,1,27,2,4,7,0,Instalimi i lilldhjeve telefonike në objektin e ri - Arbëri,,,,,,,,,,,,,,,,,,,1,1,1,,,Neon-Ex,29.06.10,,,777.00,,,,,,,
,1,28,2,4,7,0,Fotokopjimi i dokumentacionit të kadastrit për Graçanicë,,,,,,,,,,,,,,,,,,,1,1,1,,,Richon,29.06.10,,,970.00,,,,,,,
,1,29,2,4,7,0,Servisimi - rregullimi i presës për lidhjen e barit,,,,,,,,,,,,,,,,,,,1,1,1,,,AS Xhati,01.07.10,,,659.00,,,,,,,
,1,30,1,4,7,0,Furnizimi me strajca shpine V-25 për fikjen e zjarrit,,,,,,,,,,,,,,,,,,,1,1,1,,,Pastor Kosova,23.08.10,,,915.00,,,,,,,
,1,31,1,4,7,0,Furnizimi me material elektrik dhe paaisje tjera në obj. banesor afar.K. e Diellit,,,,,,,,,,,,,,,,,,,1,1,1,,,Ariani-Commerc,07.09.10,,,952.00,,,,,,,
,1,32,1,4,7,0,Furnizimi me hidrofor për sh.f. në Mramuer,,,,,,,,,,,,,,,,,,,1,1,1,,,NTPDinga,07.09.10,,,305.00,,,,,,,
,1,33,1,4,7,0,Transporti i nxënësve Tenezhdoll-Vranidoll,,,,,,,,,,,,,,,,,,,1,1,1,,,NT Hani Trans,07.09.10,,,980.00,,,,,,,
,1,34,1,4,7,0,Furnizimi me kasaforta për vula dhe dokumentacion,,,,,,,,,,,,,,,,,,,1,1,1,,,Protec,30.09.10,,,990.00,,,,,,,
,1,35,1,4,7,0,Furnilzimi me bateri (akumulatorë) për Briogadën e Zjarrëfikësve,,,,,,,,,,,,,,,,,,,1,1,1,,,Eurogoma,29.09.10,,,939.60,,,,,,,
,1,36,2,4,7,0,Modifikimi i aplikac. Softuerik për Drejtorinë e Ekonomisë dhe Zhvillimit,,,,,,,,,,,,,,,,,,,1,1,1,,,Ati-Kos,04.10.10,,,696.00,,,,,,,
,1,37,1,4,7,0,Furnizimi me rezervoar te ujit 1500 lit. dhe hidrofor për sh.f. Nazim Gafurri,,,,,,,,,,,,,,,,,,,1,1,1,,,Good Trade,04.10.10,,,995.00,,,,,,,
,1,38,2,4,7,0,"Shërbimet e zërimit, montimi dhe përkthimi simultan",,,,,,,,,,,,,,,,,,,1,1,1,,,NTSH Toni,11.10.10,,,950.00,,,,,,,
,1,39,1,4,7,0,Furnizimi me hyjnesha në fron,,,,,,,,,,,,,,,,,,,1,1,1,,,Beauty,11.10.10,,,735.00,,,,,,,
,1,40,1,4,7,0,Furnizimi me material për rrethojë,,,,,,,,,,,,,,,,,,,1,1,1,,,Reka Commerc,14.10.10,,,975.00,,,,,,,
,1,41,1,4,7,0,Furnizimi me material për rregullimin e zyrave,,,,,,,,,,,,,,,,,,,1,1,1,,,Extra Besi,21.10.10,,,965.00,,,,,,,
,1,42,1,4,7,0,Furnizimi me mallra për Bife të Komunës,,,,,,,,,,,,,,,,,,,1,1,1,,,Kulinareks,19.10.10,,,531.70,,,,,,,
,1,43,1,4,7,0,"Furnizimi me ujë të pijes pa gas 0,5 lit.",,,,,,,,,,,,,,,,,,,1,1,1,,,Beni Dona,21.10.10,,,313.04,,,,,NaN,,
