Planifikuar,Buxheti,Numri prokurimit,Lloji i prokurimit,Vlera e prokurimit,Procedura e prokutimiy,Klasifikimi(2 shifrat e para te FPP),Titulli i aktivitetit te prokurimit,Data e inicimit të aktivitetit të prokurimit (data e pranimit të kërkesës),Data e aprovimit të deklaratës së nevojave dhe disponueshmërisë së mjeteve,Data e pranimit të specifikimit teknik (TOR),Data e publikimit të njoftimit për kontratë,Ankesat në autoritet,Ankesat në OSHP,Data e hapjes së ofertave,Nr. i OE që kanë shkarkuar dosjen e tenderit,Nr. i OE që kanë dorëzuar ofertat,Data e fillimit dhe përfundimit të vlersimit,Numri i ofertave të refuzuara,Data e aprovimit të Deklaratës së nevojave dhe disponueshmërisë së mjeteve - rikonfirmimi,Data e publikimit të njoftimit për dhënie të kontratës,Data e publikimit të anulimit të njoftimit,Letrat Standarde për OE,Ankesat në autoritet,Ankesat në OSHP,Vlera e parashikuar e kontratës,OE,Afati kohor për pranimin e tenderëve,Kriteret për dhënie të kontratës,Re-tenderimi,Statusi,Emri i OE të cilit i është dhënë kontrata,Data e nënshkrimit të kontratës,Afati për implementimin e kontratës,Data e mbylljes së kontratës,"Vlera totale e kontratës, duke përfshirë të gjitha taksat","Numri i përgjithshëm i situacioneve për pagesë, sipas kontratës",Shuma e zbritjes nga kontrata për shkaqe të ndalesave,Data e pagesës së situacionit të fundit,Shuma e pagesës së situacionit të fundit,Çmimi total i paguar për kontratën,Drejtoria,Emri i zyrtarit të prokurimit
,,24,1,4,7,0,Furnizimi me tenda me rastin e Ditës së Fëmijëve,,,,,,,,,,,,,,,,,,,n/a,,,,,NTP Kulla,30.05.14,,,250.00,,,,,,,
,,25,1,4,7,0,Furnizimi me tepisona,,,,,,,,,,,,,,,,,,,n/a,,,,,NTP Gjini,30.05.14,,,496.00,,,,,,,
,,26,1,4,7,0,Furnizimi dhe ngjyrosja e koridoreve me polikolor në Shërbimin e Ofiqarisë,,,,,,,,,,,,,,,,,,,n/a,,,,,NSH Llamarina,30.05.14,,,516.20,,,,,,,
,,27,2,4,7,0,Realizimi i performancës muzikore me rastin e Ditës së Fëmijëve,,,,,,,,,,,,,,,,,,,n/a,,,,,Work Space,30.05.14,,,896.00,,,,,,,
,,28,1,4,7,0,"Furnizimi me butona, fleyera dhe stickera me rastin e ditës së fëmijëve 1 Qershori",,,,,,,,,,,,,,,,,,,n/a,,,,,NSHGT A.Rezniqi,30.05.14,,,916.40,,,,,,,
,,29,1,4,7,0,Furnizimi me vaj motori për automjetet e Brigadës Prof. të Zjarrëfikësve-Prishtinë,,,,,,,,,,,,,,,,,,,n/a,,,,,Euro Delta shpk,04.06.14,,,723.84,,,,,,,
,,30,1,4,7,0,Furnizimi me kosë motorike për SHMAT Abdyl Frashëri - Prishtinë,,,,,,,,,,,,,,,,,,,n/a,,,,,Al Trade shpk,06.06.14,,,513.33,,,,,,,
,,31,1,4,7,0,"Furnizimi me shirita për ndarje të ambientit, arka të vogla dhe Air Wick-a",,,,,,,,,,,,,,,,,,,n/a,,,,,Europrinty shpk,06.06.14,,,954.95,,,,,,,
,,32,1,4,7,0,Furnizimi me Rotmetër,,,,,,,,,,,,,,,,,,,n/a,,,,,Al Trade shpk,12.06.14,,,127.99,,,,,,,
,,33,2,4,7,0,Servisimi i veturës AUDI A/4,,,,,,,,,,,,,,,,,,,n/a,,,,,Reforma shpk,16.06.14,,,316.00,,,,,,,
,,34,1,4,7,0,Shpërndarja e flajerave me rastin e Ditës së Muzikës,,,,,,,,,,,,,,,,,,,n/a,,,,,NSH Door To Door,20.06.14,,,996.00,,,,,,,
,,35,1,4,7,0,"Furnizimi me material hidro-sanitar, bravarie dhe veglave të punës",,,,,,,,,,,,,,,,,,,n/a,,,,,NTP A*L,03.07.14,,,693.20,,,,,,,
,,38,1,4,7,0,"Furnizimi me rollne termike, lapsa kimik për tavolinë etj.",,,,,,,,,,,,,,,,,,,n/a,,,,,SHPK Europrinty,03.07.14,,,939.95,,,,,,,
,,39,1,4,7,0,Furnizimi me dy televizora Plazma LG LED 42,,,,,,,,,,,,,,,,,,,n/a,,,,,Neptun,04.07.14,,,999.00,,,,,,,
,,40,2,4,7,0,Servisimi dhe mirëmbajtja e rrjetit telefonik,,,,,,,,,,,,,,,,,,,n/a,,,,,SHPK Eltrisi,03.07.14,,,895.00,,,,,,,
,,41,1,4,7,0,Furnizimi me material elektrik,,,,,,,,,,,,,,,,,,,n/a,,,,,NTP Adria 7,04.07.14,,,932.00,,,,,,,
,,42,2,4,7,0,Servisimi i autoveturave HYNDAY i 30,,,,,,,,,,,,,,,,,,,n/a,,,,,SHPK Hynday Auto,14.07.14,,,998.90,,,,,,,
,,43,1,4,7,0,Furnizimi me balona me shkopmbajtës dhe llogo të komunës,,,,,,,,,,,,,,,,,,,n/a,,,,,NTSH Reks,15.07.14,,,600.00,,,,,,,
,,44,2,4,7,0,Transporti i nxënësve në relacionin Prishtinë - Velipojë - Prishtinë,,,,,,,,,,,,,,,,,,,n/a,,,,,AT Shar Travel,25.07.14,,,650.00,,,,,,,
,,45,2,4,7,0,Furnizimi dhe montimi i sistemit të alarmit në sallën e kuvendit,,,,,,,,,,,,,,,,,,,n/a,,,,,Elting Electronices,08.08.14,,,689.81,,,,,,,
,,46,1,4,7,0,Furniz. dhe montimi i paisjes FANCOIL dhe rregullimi i gypave te kondenzateve,,,,,,,,,,,,,,,,,,,n/a,,,,,Install Engienerig,15.08.14,,,864.00,,,,,,,
,,47,1,4,7,0,Furnizimi me akumulatorë për gjeneratorë,,,,,,,,,,,,,,,,,,,n/a,,,,,Euro Delta shpk,19.08.14,,,898.20,,,,,,,
,,48,1,4,7,0,Furnizimi me material elektrik,,,,,,,,,,,,,,,,,,,n/a,,,,,NTP El-Nazi,25.09.14,,,807.36,,,,,,,
,,49,1,4,7,0,Furniz. me material hidro-sanitar për SHFMU Filip Shiroka Slivovë,,,,,,,,,,,,,,,,,,,n/a,,,,,DPT Kroni,02.10.14,,,427.00,,,,,,,
,,50,1,4,7,0,Furnizimi me material shpenzues për trajnim të grave frermere,,,,,,,,,,,,,,,,,,,n/a,,,,,NTG Blendi,02.10.14,,,480.00,,,,,,,
,,51,2,4,7,0,Dizajni dhe shtypja e raportit Propozimbuxheti për vitin 2015,,,,,,,,,,,,,,,,,,,n/a,,,,,NTP K.G.T.,06.10.14,,,996.00,,,,,,,
,,52,1,4,7,0,Furnizimi me profile metalike,,,,,,,,,,,,,,,,,,,n/a,,,,,SHPK Inter Steel,06.10.14,,,958.00,,,,,,,
,,53,1,4,7,0,"Furnizimi me aparata fotografik, diktafona dhe telefona fiks",,,,,,,,,,,,,,,,,,,n/a,,,,,SHPK Europrinti,07.10.14,,,999.40,,,,,,,
,,54,1,4,7,0,Furnizimi me poqa elektrike - ekonomike,,,,,,,,,,,,,,,,,,,n/a,,,,,NTP Pajta,23.10.14,,,940.00,,,,,,,
,,55,2,4,7,0,Shërbimet e demontimit dhe montimit të centralit telefonik dhe furnizimi me aparat,,,,,,,,,,,,,,,,,,,n/a,,,,,DPZPhone Tecom,23.10.14,,,880.00,,,,,,,
,,56,1,4,7,0,Furnizimi me çanta për llaptop,,,,,,,,,,,,,,,,,,,n/a,,,,,SHA Kit,29.10.14,,,230.00,,,,,,,
,,57,1,4,7,0,Furnizimi me vegla pune dhe material tjeter për Drejtorinë e Inspekcionit,,,,,,,,,,,,,,,,,,,n/a,,,,,SHPK Al-Trade,31.10.14,,,910.50,,,,,,,
,,58,1,4,7,0,Furnizimi me vula të rrumbullakëta për nevojat e bashkësive lokale,,,,,,,,,,,,,,,,,,,n/a,,,,,NSHGT A.Rezniqi,31.10.14,,,784.00,,,,,,,
,,59,2,4,7,0,Realizimi i i video promocionale për mbrojtjen e mjedisit,,,,,,,,,,,,,,,,,,,n/a,,,,,NSH Shortcut,11.11.14,,,920.00,,,,,,,
,,60,2,4,7,0,Shërbimet e sigurimit në objektet e QPS përmes sistemit të alarmit,,,,,,,,,,,,,,,,,,,n/a,,,,,SHPK Delta Security,13.11.14,,,960.00,,,,,,,
,,61,2,4,7,0,Servisimi i klimave në sallën e madhe të KK Prishtinë,,,,,,,,,,,,,,,,,,,n/a,,,,,NSHTermo-Enginering Prishtinë,13.11.14,,,485.00,,,,,,,
,,62,2,4,7,0,Intervenimi ne ujësjellës të IP Yllkat dhe SHF Ismail Qemaili,,,,,,,,,,,,,,,,,,,n/a,,,,,NNGlobal-Ing,14.11.14,,,973.00,,,,,,,
,,63,1,4,7,0,Furnizimi me vula të rrumbullakëta për Shërbimin e Ofiqarisë,,,,,,,,,,,,,,,,,,,n/a,,,,,NSHGT A.Rezniqi,25.11.14,,,261.00,,,,,,,
,,64,2,4,7,0,Demolimi i mureve dhe muratimi në punëtorinë e SHM Shtjefën Gjeqovi,,,,,,,,,,,,,,,,,,,n/a,,,,,SHPK Termovision,26.11.14,,,873.25,,,,,,,
,,65,1,4,7,0,Furnizimi me mjete pun e për Drejtorinë e Inspekcionit,,,,,,,,,,,,,,,,,,,n/a,,,,,Contanti Generators,26.11.14,,,977.06,,,,,,,
,,67,2,4,7,0,Transporti i fëmijëve të QKF-së në relacionin Prishtinë - Tiranë dhe anasjelltas,,,,,,,,,,,,,,,,,,,n/a,,,,,NTP Azizi,01.12.14,,,500.00,,,,,,,
,,68,1,4,7,0,Furnizimi me tonera HpCp 3525,,,,,,,,,,,,,,,,,,,n/a,,,,,NTP Ink Station,04.12.14,,,300.00,,,,,,,
