Planifikuar,Buxheti,Numri prokurimit,Lloji i prokurimit,Vlera e prokurimit,Procedura e prokutimiy,Klasifikimi(2 shifrat e para te FPP),Titulli i aktivitetit te prokurimit,Data e inicimit të aktivitetit të prokurimit (data e pranimit të kërkesës),Data e aprovimit të deklaratës së nevojave dhe disponueshmërisë së mjeteve,Data e pranimit të specifikimit teknik (TOR),Data e publikimit të njoftimit për kontratë,Ankesat në autoritet,Ankesat në OSHP,Data e hapjes së ofertave,Nr. i OE që kanë shkarkuar dosjen e tenderit,Nr. i OE që kanë dorëzuar ofertat,Data e fillimit dhe përfundimit të vlersimit,Numri i ofertave të refuzuara,Data e aprovimit të Deklaratës së nevojave dhe disponueshmërisë së mjeteve - rikonfirmimi,Data e publikimit të njoftimit për dhënie të kontratës,Data e publikimit të anulimit të njoftimit,Letrat Standarde për OE,Ankesat në autoritet,Ankesat në OSHP,Vlera e parashikuar e kontratës,OE,Afati kohor për pranimin e tenderëve,Kriteret për dhënie të kontratës,Re-tenderimi,Statusi,Emri i OE të cilit i është dhënë kontrata,Data e nënshkrimit të kontratës,Afati për implementimin e kontratës,Data e mbylljes së kontratës,"Vlera totale e kontratës, duke përfshirë të gjitha taksat","Numri i përgjithshëm i situacioneve për pagesë, sipas kontratës",Shuma e zbritjes nga kontrata për shkaqe të ndalesave,Data e pagesës së situacionit të fundit,Shuma e pagesës së situacionit të fundit,Çmimi total i paguar për kontratën,Drejtoria,Emri i zyrtarit të prokurimit
,2,132,2,2,1,93,"Sherbimit te pastrimit te shkollave Gj.Fishta, I.Qemajli,A.Vok- kornizë",,,,,,,,,,,,,,,,,,"25,000.00",1,1,1,,,MSS,15.09.11,,,"14,280.72",,,,,,,
,2,133,1,3,6,36,Furnizimi i bufesë me inventar,,,,,,,,,,,,,,,,,,"8,500.00",1,1,1,,,Duglas,18.11.11,,,"8,786.00",,,,,,,
,2,134,2,,3,6,Sanimi I rrjedhjeve te ujit ne shkollen fillore Dardania,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Raketa,22.08.11,,,"8,120.00",,,,,,,
,2,135,5,2,1,45,Asfaltimi i rruges ne Sinidoll,,,,,,,,,,,,,,,,,,"300,000.00",1,1,1,,,Gashi Ing,31.08.11,,,"286,928.50",,,,,,,
,2,136,5,2,1,45,Ndertimi i rrugeve dhe kanalizimit ne Llukar dhe Marec,,,,,,,,,,,,,,,,,,"370,000.00",1,1,1,,,Labi,29.08.11,,,"348,634.50",,,,,,,
,2,137,5,2,1,45,Ndertimi i objektit komemorativ,,,,,,,,,,,,,,,,,,"340,000.00",1,1,1,,,Daja Rrah,23.08.11,,,"326,959.21",,,,,,,
,2,138,5,2,5,45,Punet shtese per ndertimin banesave per invalidet e luftes,,,,,,,,,,,,,,,,,,"48,061.12",1,1,1,,,Standard,24.08.11,,,,,,,,,,
,2,139,5,2,1,45,Pastrimi i shtratit te lumenjeve dhe hapsirave rreth liqenit te Badovcit,,,,,,,,,,,,,,,,,,"70,000.00",1,1,1,,,Hortikultura,25.08.11,,,"65,405.00",,,,,,,
,2,140,5,1,1,45,Ndertimi i kolektorit ne perroin Vellusha ne Tauk Bashqe,,,,,,,,,,,,,,,,,,"370,000.00",1,2,1,,,Noti,27.09.11,,,"350,699.80",,,,,,,
,2,141,2,2,1,72,Punimi i projekteve ne rrugen Sofali dhe rregullimin e prroit ne Shkabaj,,,,,,,,,,,,,,,,,,"20,000.00",1,1,2,,,Infra plus,26.09.11,,,"18,000.00",,,,,,,
,2,142,2,3,6,92,Organizimi I mozaikut veror Vera në Prishtinë,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Sonus,01.08.11,,,"9,430.00",,,,,,,
,2,143,1,3,6,36,Furnizimi me klima dhe servisimi I klimave ekzistuese,,,,,,,,,,,,,,,,,,"5,500.00",1,1,1,,,Air Condition,12.09.11,,,"5,190.00",,,,,,,
,2,144,1,3,6,30,Furnizimi me mjete te Teknologjise Informative,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Tech 1,12.09.11,,,"8,964.40",,,,,,,
,2,145,2,3,6,93,Servisimi I gjeneratorve per komunë dhe shkolla,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Fidea,08.08.11,,,"8,821.76",,,,,,,
,2,146,1,3,6,29,Furnizimi dhe montimi I laurave ne Komunë dhe Germi,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Profesional alarm,15.09.11,,,"9,800.00",,,,,,,
,2,147,5,2,1,45,Sanimi i disa rrugeve ne qytet dhe fshatra,,,,,,,,,,,,,,,,,,"300,000.00",1,1,1,,,Ingjiniering,02.09.11,,,"287,871.62",,,,,,,
,2,148,5,2,1,45,Ndert. i kolektorit nga rruga Abedin Rexha deri te rruga Ibrahim Fehmiu,,,,,,,,,,,,,,,,,,"375,000.00",1,1,1,,,Noti,29.09.11,,,"350,699.80",,,,,,,
,2,149,1,1,1,23,Furnizimi me naftë për shkolla - kornizë,,,,,,,,,,,,,,,,,,"1,370,000.00",1,1,1,,,Hib Petrol,27.10.11,,,"1,353,152.30",,,,,,,
,2,150,5,2,1,45,Asfaltimi I rruges Shpetim Robaj në Germi,,,,,,,,,,,,,,,,,,"490,000.00",1,1,1,,,Conex group,20.09.11,,,"463,652.00",,,,,,,
,2,151,5,2,1,45,Ndert.i kanaliz. dhe ujesjellesit ne rruget Nue Perlleshi dhe Haxhi Zeka,,,,,,,,,,,,,,,,,,"200,000.00",1,1,1,,,Wiena,29.09.11,,,"181,452.67",,,,,,,
,2,152,2,3,6,93,Dezins. Dezinf. dhe deratizimi i objekteve te I.Parashkollore - kornizë,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Doctor Exterm,03.08.11,,,"9,416.01",,,,,,,
,2,153,5,2,1,45,"Ndert. dhe renovimi I tereneve sportive ne K.e Diellit, Ulpiana dhe Dardania",,,,,,,,,,,,,,,,,,"85,000.00",1,1,1,,,Ulpiana,05.09.11,,,"74,700.00",,,,,,,
,2,154,5,2,1,45,Ndertimi I terenit për Basketboll ne Velani dhe kendeve per femijë,,,,,,,,,,,,,,,,,,"120,000.00",1,1,1,,,Ulpiana,05.09.11,,,"108,720.00",,,,,,,
,2,155,5,1,1,45,Ndertimi I rruges Qemal Stafa,,,,,,,,,,,,,,,,,,"900,000.00",1,2,1,,,Prishtinë,14.09.11,,,"870,000.54",,,,,,,
,2,156,5,2,1,45,Ndertimi I rruges Slivovë - Busi dhe Slivovë - Llajshec,,,,,,,,,,,,,,,,,,"350,000.00",1,1,1,,,Alko Impex,14.09.11,,,"333,029.79",,,,,,,
,2,157,5,1,1,45,Ndertimi I rruges nga Flotacioni ne lagjen Vrajoll te Marecit,,,,,,,,,,,,,,,,,,"525,000.00",1,1,1,,,Papengurg,14.09.11,,,"519,882.73",,,,,,,
,2,158,5,1,1,45,Ndertimi I rruges ne lagjen Spahijaj të Mramorit,,,,,,,,,,,,,,,,,,"465,000.00",1,1,1,,,Labi,29.09.11,,,"454,624.00",,,,,,,
,2,159,5,2,1,45,Ndertimi I rruges Viti - Bullaj,,,,,,,,,,,,,,,,,,"200,000.00",1,1,1,,,ABC,15.09.11,,,"187,814.79",,,,,,,
,2,160,1,2,1,36,Furnizimi me inventar per shtepizat e femijeve ne Germi,,,,,,,,,,,,,,,,,,"20,000.00",1,1,1,,,Duglas,01.09.11,,,"15,390.00",,,,,,,
,2,161,5,2,1,45,Riparimi dhe mirëmbajtja e ashensoreve ne ndertesat e qytetit,,,,,,,,,,,,,,,,,,"365,000.00",1,1,1,,,Set ashensori,28.10.11,,,"350,824.00",,,,,,,
,2,163,5,2,5,45,Mirembajtja e gjelbrimit ne parqet e Prishtines,,,,,,,,,,,,,,,,,,"45,000.00",1,1,1,,,Hortikultura,01.08.11,,,,,,,,,,
,2,164,2,2,1,72,Hartimi i projektit per rrugen Viti - Qukë e Marecit,,,,,,,,,,,,,,,,,,"5,500.00",1,1,2,,,Proing,29.09.11,,,"4,665.00",,,,,,,
,2,165,2,3,6,72,Hart. i proj. per rregull murit mbrojtes ne shkollen e mesme Xh.Doda,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Eup Enginier,07.10.11,,,"8,500.00",,,,,,,
,2,166,5,2,1,45,"Rregullimi I rruges në Ulpinë, trotuareve në rrugën Ilaz Kodra, Martin Camaj",,,,,,,,,,,,,,,,,,"260,000.00",1,1,1,,,Noti,20.09.11,,,"247,063.25",,,,,,,
,2,167,5,2,1,45,Sanimi I rrugeve rurale me zhavor,,,,,,,,,,,,,,,,,,"80,000.00",1,1,1,,,Kastrioti,30.09.11,,,"69,750.00",,,,,,,
,2,168,1,2,1,34,Furnizimi me dy automjete për bartjen e pacientëve me hemodializë,,,,,,,,,,,,,,,,,,"55,000.00",1,1,1,,,Mercom Compa,27.12.11,,,"49,960.00",,,,,,,
,2,169,2,2,1,63,Transporti I nxenesve dhe arsimtareve ne shkollat e Prishtines - kornizë,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,,01.09.11,,,"9,000.00",,,,,,,
,2,170,1,2,1,28,Furnizimi dhe montimi I xhamave për shkollat e Komunës së Prishtinës,,,,,,,,,,,,,,,,,,"40,000.00",1,1,1,,,Fllot,05.10.11,,,"28,500.00",,,,,,,
,2,171,1,2,1,28,Furnizimi me perde për Institucionet shkollore te Prishtines,,,,,,,,,,,,,,,,,,"20,000.00",1,1,1,,,Enterier - P,29.09.11,,,"15,750.00",,,,,,,
,2,172,1,2,1,34,Furnizimi me një autoambulanc për QMU,,,,,,,,,,,,,,,,,,"60,000.00",1,1,1,,,Made Kos,24.11.11,,,"53,545.00",,,,,,,
,2,173,1,2,1,33,Furnizimi me Rentgen Aparati për QMF në Prishtinë,,,,,,,,,,,,,,,,,,"70,000.00",1,1,1,,,Medical,27.10.11,,,"62,890.00",,,,,,,
,2,174,1,2,1,21,Furnizimi me dru për shkollat e Prishtinës - pjesa e I-rë,,,,,,,,,,,,,,,,,,"30,000.00",1,1,1,,,Rudina,11.10.11,,,"25,606.00",,,,,,,
,2,174,1,2,1,21,Furnizimi me dru për shkollat e Prishtinës - pjesa e II-të,,,,,,,,,,,,,,,,,,"30,000.00",1,1,1,,,Bushgegu,11.10.11,,,"25,812.50",,,,,,,
,2,176,5,1,1,45,Ndërtimi I Sheshit të Pavarësisë Ibrahim Rugova,,,,,,,,,,,,,,,,,,"4,500,000.00",1,2,1,,,Allzone&ABC,02.12.11,,,"4,365,714.70",,,,,,,
,2,178,5,2,1,45,Zgjerimi I ndriqimit publik ne qytetin e Prishtines,,,,,,,,,,,,,,,,,,"79,000.00",1,1,1,,,Eltrisi,17.11.11,,,"76,650.50",,,,,,,
,2,179,2,2,1,92,Organizimi I festivalit Ylberi I Prishtines,,,,,,,,,,,,,,,,,,"20,000.00",1,2,1,,,Lura Production,08.09.11,,,"19,290.00",,,,,,,
,2,180,5,2,1,45,Ndertimi I rruges Tahir Zajmi,,,,,,,,,,,,,,,,,,"985,000.00",1,2,1,,,Kastrioti,12.10.11,,,"967,101.10",,,,,,,
,2,181,5,2,5,45,Punet shtese per ndertimin e shkolles ne Hajveli,,,,,,,,,,,,,,,,,,"66,057.00",1,1,1,,,Liridoni,28.10.11,,,,,,,,,,
,2,182,5,2,1,45,Ndertimi I QMF nr.4 te Medresja,,,,,,,,,,,,,,,,,,"380,000.00",1,1,1,,,Olti trasing,18.11.11,,,"360,441.97",,,,,,,
,2,183,5,2,1,45,Vazhdimi i punimeve ne aneksin dhe punet tjera te sh.f. M.Bajraktari,,,,,,,,,,,,,,,,,,"290,000.00",1,2,1,,,Olti trasing,07.10.11,,,"270,405.79",,,,,,,
,2,186,5,2,1,45,Sanimi I rrafshit rrshqitës ne Arberi,,,,,,,,,,,,,,,,,,"700,000.00",1,1,1,,,Soal&Geokos,05.10.11,,,"696,258.00",,,,,,,
,2,187,1,2,1,1,Meliorimi I livadheve dhe kullosave,,,,,,,,,,,,,,,,,,"60,000.00",1,1,1,,,Agro Union,18.10.11,,,"53,887.50",,,,,,,
,2,188,2,3,6,93,Akordimi i Pianove,,,,,,,,,,,,,,,,,,"3,500.00",1,1,1,,,Arion,21.11.11,,,"3,047.00",,,,,,,
,2,190,1,2,1,24,Furnizimi me material higjenik per Institucionet Parashkollore,,,,,,,,,,,,,,,,,,"30,000.00",1,1,1,,,KGT,02.11.11,,,"28,923.17",,,,,,,
,2,193,2,3,6,92,Organmizimi I aktiviteteve rinore sportive - Muaji I Rinise,,,,,,,,,,,,,,,,,,"7,000.00",1,1,1,,,Imedia,26.09.11,,,"6,490.00",,,,,,,
,2,194,5,2,1,45,Rregullimi I rrethojave te Varrezave,,,,,,,,,,,,,,,,,,"78,000.00",1,1,1,,,Beni Construk,05.12.11,,,"72,237.00",,,,,,,
,2,195,5,2,1,45,Rregullimi I meskatit te QMF-se ne Arberi,,,,,,,,,,,,,,,,,,"68,000.00",1,1,1,,,Olti trasing,22.11.11,,,"63,886.22",,,,,,,
,2,196,5,2,1,45,Ndertimi I murit mbrojtes ne disa rrugë të Prishtinës,,,,,,,,,,,,,,,,,,"165,000.00",1,1,1,,,ABC,02.11.11,,,"157,443.20",,,,,,,
,2,197,1,1,1,23,Furnizimi me naftë për QMF - kornizë,,,,,,,,,,,,,,,,,,"150,000.00",1,2,1,,,Petrol Oti Slov,30.12.11,,,"135,165.00",,,,,,,
,2,199,2,2,1,60,Mirëmbajtja dimrore e rrugeve dhe trotuareve te qytetit pjesa e I-rë - kornizë,,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,Zahiri,15.11.11,,,"90,915.00",,,,,,,
,2,199,2,2,1,60,Mirëmbajtja dimrore e rrugeve dhe trotuareve te qytetit pjesa e II-të - kornizë,,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,Toifor,15.12.11,,,"97,650.00",,,,,,,
,2,199,2,2,1,60,Mirëmbajtja dimrore e rrugeve dhe trotuareve te qytetit pjesa e III-të - kornizë,,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,PAstrimi,15.11.11,,,"91,960.00",,,,,,,
,2,201,5,2,1,45,Furnizimi dhe montimi I grilave,,,,,,,,,,,,,,,,,,"40,000.00",1,1,1,,,6 Vllezrit Batatina,21.11.11,,,"38,868.00",,,,,,,
,2,202,2,3,6,93,Servisimi i automjeteve të Brigadës së Zjarrefiksave,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Autoservis sis,12.10.11,,,"8,850.00",,,,,,,
,2,203,2,3,6,60,Pjesemarrja ne festivalin e Izmirit ne Turqi,,,,,,,,,,,,,,,,,,"2,000.00",1,1,1,,,Azizi,06.10.11,,,"1,950.00",,,,,,,
,2,205,1,2,1,28,Furnizimi me pajisje për bletë,,,,,,,,,,,,,,,,,,"35,000.00",1,1,1,,,Bleta,26.10.11,,,"32,500.00",,,,,,,
,2,206,5,2,1,45,"Renovimi I qendres Rinore , Strehimoreve",,,,,,,,,,,,,,,,,,"220,000.00",1,1,1,,,Daja Rrah,21.11.11,,,"207,676.73",,,,,,,
,2,207,5,2,1,45,Ndertimi I panorames - për alpinizem ne Germi,,,,,,,,,,,,,,,,,,"40,000.00",1,1,1,,,Olti trasing,21.11.11,,,"36,758.00",,,,,,,
,2,208,1,2,1,36,Furnizimi dhe montimi I rafteve ne Arkivin Komunal - Pjesa e I-rë,,,,,,,,,,,,,,,,,,"60,000.00",1,1,1,,,Protec,22.12.11,,,"108,735.47",,,,,,,
,2,208,1,2,1,36,Furnizimi dhe montimi I rafteve ne Arkivin Komunal - Pjesa e II-të,,,,,,,,,,,,,,,,,,"60,000.00",1,1,1,,,Duglas,08.12.11,,,"11,581.00",,,,,,,
,2,209,1,2,1,92,Dhenja e qoshqeve me qera,,,,,,,,,,,,,,,,,,,1,1,1,,,,28.12.11,,,,,,,,,,
,2,211,5,2,1,45,Renovimi I pjesës hyrëse te objektit Komunal,,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,Daja Rrah,01.12.11,,,"94,968.00",,,,,,,
,2,212,2,3,6,72,Nderlidhja e sistemit te intranetit dhe sistemit te gjendjes civile,,,,,,,,,,,,,,,,,,"6,000.00",1,1,1,,,Data Prognet,14.11.11,,,"5,995.00",,,,,,,
,2,213,2,2,1,60,Mirembajtja dimrore e rrugeve rurale - pjesa e I-rë - kornizë,,,,,,,,,,,,,,,,,,"20,000.00",1,1,1,,,Pastrimi,15.12.11,,,"17,385.00",,,,,,,
,2,213,2,2,1,60,Mirembajtja dimrore e rrugeve rurale - pjesa e II-të - kornizë,,,,,,,,,,,,,,,,,,"20,000.00",1,1,1,,,Pastrimi,15.12.11,,,"16,745.00",,,,,,,
,2,217,5,2,1,45,"Ndertimi I mureve mbrojtese ne rruget Tomori, Tutini dhe kanal. Ne Suteskë",,,,,,,,,,,,,,,,,,"135,000.00",1,1,1,,,ABC&Euro Engji,06.12.11,,,"126,365.20",,,,,,,
,2,218,1,3,6,30,Furnizimi me invertor dhe pajisje tjera te Teknologjise Informative,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Online,11.11.11,,,"9,886.40",,,,,,,
,2,219,2,3,6,72,"Har.i proj.te inst.te rrymes elektrike, te ngroh.dhe klimatizimit",,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Eup Enginier,04.11.11,,,"9,100.00",,,,,,,
,2,220,2,3,6,50,Ripar.e ngrohjes ne objektin e ri kom dhe disa shkolla te te K. se Prishtines,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Raketa,09.11.11,,,"9,665.60",,,,,,,
,2,221,2,3,6,92,Realizimi I programit me rastin e Dites se Falamurit 28 Nentori,,,,,,,,,,,,,,,,,,"9,500.00",1,1,1,,,Sonic Sound Sol,25.11.11,,,"9,250.00",,,,,,,
,2,222,5,2,1,45,Zgjerimi I rruges perskaj ambasades Amerikane,,,,,,,,,,,,,,,,,,"75,000.00",1,2,1,,,Euro Garten,24.11.11,,,"69,769.11",,,,,,,
,2,226,5,2,1,45,Renovimi I sporteleve dhe shkollave ne objektet e Komunes,,,,,,,,,,,,,,,,,,"155,000.00",1,1,1,,,Zhvillimi,06.12.11,,,"152,075.00",,,,,,,
,2,227,5,2,1,45,Punet perfundimtare ne objektin e Bibliotekes se Qytetit,,,,,,,,,,,,,,,,,,"170,000.00",1,1,1,,,Kujtimi,27.12.11,,,"155,101.20",,,,,,,
,2,228,5,2,1,45,Rrethoja dhe planifikimi I oborrit te Brigades se Zjarrfiksave,,,,,,,,,,,,,,,,,,"250,000.00",1,1,1,,,Kujtimi,27.12.11,,,"243,401.75",,,,,,,
,2,231,1,2,1,18,Furnizimi me uniforma dimrore për punëtorët e Brigadës së Zjarrëfiksave,,,,,,,,,,,,,,,,,,"60,000.00",1,1,1,,,Amici,13.12.11,,,"49,903.00",,,,,,,
,2,232,1,2,1,93,Stolisja e qytetit per festat e fund vitit,,,,,,,,,,,,,,,,,,"50,000.00",1,2,1,,,Link Media Plus,25.11.11,,,"34,788.00",,,,,,,
,2,234,1,3,6,36,Furnizimi me stufa per shkollat e Komunes se Prishtines,,,,,,,,,,,,,,,,,,"6,000.00",1,1,1,,,Euroline,25.11.11,,,"5,666.00",,,,,,,
,2,235,1,3,6,36,Mobilimi I disa zyreve ne Komunen e Prishtines,,,,,,,,,,,,,,,,,,"9,000.00",1,1,1,,,Lesna,25.11.11,,,"8,781.63",,,,,,,
,2,236,1,2,1,28,Furnizimi dhe montimi i gomave dhe me bateri per automjetet e Komunes,,,,,,,,,,,,,,,,,,"20,000.00",1,2,1,,,Euro Delta,12.12.11,,,"15,749.60",,,,,,,
,2,240,1,2,1,29,Furnizimi me kompresor per mbushjen me oksigjen te bombolave te ajrit,,,,,,,,,,,,,,,,,,"60,000.00",1,1,1,,,Tekniku,30.12.11,,,"47,490.00",,,,,,,
,2,242,2,3,6,92,Shpallja e sportistit te vitit dhe turneu memorial H.Talla,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Juggling Shop,21.12.11,,,"9,500.00",,,,,,,
,2,249,5,3,6,45,Adaptimet e zyreve ne katin e IV-të,,,,,,,,,,,,,,,,,,"6,500.00",1,1,1,,,A&G,19.12.11,,,"6,294.78",,,,,,,
,2,251,1,3,6,36,Furnizimi me material festiv për Institucionet Parashkollore,,,,,,,,,,,,,,,,,,"5,500.00",1,1,1,,,KGT,22.12.11,,,"5,180.00",,,,,,,
,2,253,2,3,6,93,Sigurimi I objekteve te QPS permes sistemit te alarmit,,,,,,,,,,,,,,,,,,"1,500.00",1,1,1,,,Delta security,30.12.11,,,"1,440.00",,,,,,,
,2,255,2,3,6,92,Organizimi i programit për Vitin e Ri 2012 - pjesa teknike,,,,,,,,,,,,,,,,,,"9,000.00",1,1,1,,,Positive Entertain,30.12.11,,,"8,880.00",,,,,,,
,2,256,2,3,6,92,Organizimi i programit për Vitin e Ri 2012 - pjesa artistike,,,,,,,,,,,,,,,,,,"9,000.00",1,1,1,,,ARC Kosova,30.12.11,,,"8,300.00",,,,,,,
,,1,1,4,7,0,Furnizimi me stufa,,,,,,,,,,,,,,,,,,,1,1,1,,,NTP Forca,10.01.11,,,670.00,,,,,,,
,,2,1,4,7,0,Furnizimi me goma për automjete - Brigada e Zjarrfikësve,,,,,,,,,,,,,,,,,,,1,1,1,,,Eurogoma,13.01.11,,,236.30,,,,,,,
,,3,1,4,7,0,Furnizimi me numra të barkodeve dhe mbishkrime identifikuese për Drejt. e Infrastrukturës,,,,,,,,,,,,,,,,,,,1,1,1,,,NTP K.G.T,01.02.11,,,995.00,,,,,,,
,,4,1,4,7,0,Furnizimi me orë dore - dhuratë për punëtorët qe pensionohen,,,,,,,,,,,,,,,,,,,1,1,1,,,Watch House,01.03.11,,,830.00,,,,,,,
,,5,1,4,7,0,Furnizimi me stufa termoakumuluese,,,,,,,,,,,,,,,,,,,1,1,1,,,NTP Forca,09.03.11,,,325.00,,,,,,,
,,6,1,4,7,0,Furnizimi me material elektrik,,,,,,,,,,,,,,,,,,,1,1,1,,,NTSH El-Nazi,24.03.11,,,893.14,,,,,,,
,,7,2,4,7,0,Instalimi i tri lildhjeve telefonike në objektin e Komunes - Arbëri,,,,,,,,,,,,,,,,,,,1,1,1,,,Phone-Telecom,24.03.11,,,290.00,,,,,,,
,,8,1,4,7,0,Furnizimi me farë tershere për mbjellje pranverore - SHMB Abdyl Frashëri,,,,,,,,,,,,,,,,,,,1,1,1,,,Agrokultura,18.04.11,,,266.00,,,,,,,
,,,1,4,7,0,Furnizimi me material hargjues për Bife-në e Komunës,,,,,,,,,,,,,,,,,,,1,1,1,,,Beni Dona Plast,21.04.11,,,322.96,,,,,,,
,,9,1,4,7,0,Furnizimi me farë bizelje për mbjellje pranverore - SHMB Abdyl Frashëri,,,,,,,,,,,,,,,,,,,1,1,1,,,Agrokultura,18.04.11,,,784.00,,,,,,,
,,10,1,4,7,0,Furnizimi me bateri për automjete - Brigada e zjarrëfikësve,,,,,,,,,,,,,,,,,,,1,1,1,,,Eurogoma,20.04.11,,,981.00,,,,,,,
,,11,1,4,7,0,"Furnizimi, montimi i DWER-it dhe hark diskut SATA 2.0",,,,,,,,,,,,,,,,,,,1,1,1,,,Professional Alarm,13.05.11,,,798.80,,,,,,,
,,12,1,4,7,0,Furnizimi me pjesë për makineri në SHMB Abdyl Frashëri,,,,,,,,,,,,,,,,,,,1,1,1,,,Mekanizimi,19.05.11,,,469.00,,,,,,,
,,13,2,4,7,0,"Instalimi, konfigurimi i serverit dhe intranetit për bartjen e shënimeve",,,,,,,,,,,,,,,,,,,1,1,1,,,Ati-Kos,24.05.11,,,475.60,,,,,,,
,,14,1,4,7,0,Furnizimi me hamburgera dhe jogurta me rastin e testit te matures,,,,,,,,,,,,,,,,,,,1,1,1,,,Beni Dona Plast,08.06.11,,,644.30,,,,,,,
,,15,2,4,7,0,Sigurimi (përmes vëzhgimit) i tri Qendrave për punë soc. (sipas kontr.15.06 - 31.12.2011),,,,,,,,,,,,,,,,,,,1,1,1,,,Delta Security,10.06.11,,,780.00,,,,,,,
,,16,1,4,7,0,Furnizimi me tepisona,,,,,,,,,,,,,,,,,,,1,1,1,,,Gjini,28.06.11,,,963.90,,,,,,,
,,17,2,4,7,0,"Servisimi, mirëmbajtja e centralit dhe rrjetit telefonik për vitin 2011",,,,,,,,,,,,,,,,,,,1,1,1,,,Eltrisi,28.06.11,,,995.00,,,,,,,
,,19,2,4,7,0,Transporti i nxënësve për nevojat e Drejtorisë për Arsim dhe Drejtorisë së Kulturës,,,,,,,,,,,,,,,,,,,1,1,1,,,SHA 24 Yjet,28.06.11,,,990.00,,,,,,,
,,20,1,4,7,0,Furnizimi me bateri për automjete - Brigada e zjarrëfikësve,,,,,,,,,,,,,,,,,,,1,1,1,,,Eurogoma,15.07.11,,,264.60,,,,,,,
,,21,2,4,7,0,Shpërndarja e rrjetit për internet në QPS Bregu i Diellit,,,,,,,,,,,,,,,,,,,1,1,1,,,Infotrade,01.08.11,,,309.00,,,,,,,
,,22,1,4,7,0,Furnizimi me material për riparim,,,,,,,,,,,,,,,,,,,1,1,1,,,A-L,08.08.11,,,908.70,,,,,,,
,,24,2,4,7,0,Transporti i arsimtarëve për testin e nxënësve,,,,,,,,,,,,,,,,,,,1,1,1,,,Leci Reisen,25.08.11,,,850.00,,,,,,,
,,25,1,4,7,0,Furnizimi me aparate dhe pompa për fikjen e zjarreve,,,,,,,,,,,,,,,,,,,1,1,1,,,Pastor Kosova,06.09.11,,,980.00,,,,,,,
,,26,2,4,7,0,Pjesëmarrja ne Festivalin Festë Lojë në Durrës,,,,,,,,,,,,,,,,,,,1,1,1,,,NTP Azizi,19.09.11,,,900.00,,,,,,,
,,27,1,4,7,0,Furnizimi me material dhe paisje elektrike,,,,,,,,,,,,,,,,,,,1,1,1,,,NT El-Nazi,19.09.11,,,892.04,,,,,,,
,,28,1,4,7,0,Furnizimi me televizor Plazma Sony,,,,,,,,,,,,,,,,,,,1,1,1,,,Gama,27.09.11,,,750.00,,,,,,,
,,29,1,4,7,0,Furnizimi me paisje teknike për mekanizimin e SHMB Abdyl Frashëri,,,,,,,,,,,,,,,,,,,1,1,1,,,NTP Mekanizimi,27.09.11,,,685.00,,,,,,,
,,30,2,4,7,0,Testimi i bombolave për frymarrje AUER-DRAGER-BZ,,,,,,,,,,,,,,,,,,,1,1,1,,,KU Biznesi,30.09.11,,,855.00,,,,,,,
,,31,2,4,7,0,Organizimi i ceremonisë së varrimit,,,,,,,,,,,,,,,,,,,1,1,1,,,VSH Loti,04.10.11,,,550.00,,,,,,,
,,32,1,4,7,0,Furnizimi me artikuj shkollor për nxënësit e Komunitetit Ashkali,,,,,,,,,,,,,,,,,,,1,1,1,,,NTG K.G.T.,06.10.11,,,732.00,,,,,,,
,,33,1,4,7,0,Furnizimi me farë gruri për mbjellje vjeshtore -SHMB A. Frashëri,,,,,,,,,,,,,,,,,,,1,1,1,,,Agrokultura,17.10.11,,,960.00,,,,,,,
,,34,1,4,7,0,Furnizimi me stufa termoakumuluese,,,,,,,,,,,,,,,,,,,1,1,1,,,NT Forca,27.10.11,,,999.00,,,,,,,
,,36,1,4,7,0,Furnizimi me ushqim dhe pije gjatë trajnimit të stafit të shkollave-Planifikmi i Buxhetit,,,,,,,,,,,,,,,,,,,1,1,1,,,Beni Dona Plast,14.11.11,,,839.50,,,,,,,
,,37,1,4,7,0,Furnizimi me mobile - garniturë për Brigadën e Zjarrëfikësve II,,,,,,,,,,,,,,,,,,,1,1,1,,,Erëza,14.11.11,,,850.00,,,,,,,
